Data File,Model,EB,CTX,PDT,Success,Error Message,csv_size,bin_size,compressed_size,sz3_size,zstd_size,is_accurate,compression_time_sz3,compression_time_zstd,compression_time_debug,decompression_time,zstd_error_size,df_entropy,df_min,df_max,df_mean,df_variance,error_entropy,error_min,error_max,error_mean,error_variance,mean_absolute_error,mean_squared_error,RRMSE,RMSE,RMAE
elf,0,0.01,16,2,True,,211782,87168,40986,73358,56258,True,0.08110356330871582,0.04529595375061035,188.2085464000702,187.61057662963867,57254,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,13.173875635133946,-404.25,396.63,16.08644,5896.4946,1198.2572,1471351.5,0.064607345,0.0041741086,0.21973184
elf,0,0.01,16,4,True,,211782,87168,41975,73358,56258,True,0.13868975639343262,0.030475139617919922,160.74410843849182,160.05790948867798,58906,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,13.49114393668257,-366.49,515.41,22.385147,13315.781,1191.9585,1453662.8,0.096797325,0.009369722,0.26763466
elf,0,0.01,16,8,True,,211782,87168,42140,73358,56258,True,0.09324908256530762,0.04545783996582031,148.57246017456055,147.0820116996765,58725,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,13.564320232473625,-403.99,642.25,62.30189,14394.848,1152.0419,1347538.6,0.111327745,0.012393868,0.29401574
elf,0,0.01,16,16,True,,211782,87168,42709,73358,56258,True,0.08756017684936523,0.04448080062866211,141.89030003547668,141.330579996109,59840,14.406961270681073,704.6413,1754.882,1214.3436,34807.406,13.674468854148428,-403.99,952.25,87.305115,29111.07,1127.0385,1290214.4,0.15782948,0.024910145,0.3297275
elf,0,0.01,32,1,True,,211782,87168,38900,73358,56258,True,0.13608980178833008,0.043038129806518555,241.23417258262634,239.6598572731018,54963,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,12.344271015655796,-412.27,219.31,-0.9888952,1289.8458,1215.4972,1512507.6,0.029582368,0.00087511656,0.14540231
elf,0,0.01,32,2,True,,211782,87168,39369,73358,56258,True,0.08274006843566895,0.02794027328491211,190.00205826759338,187.4609739780426,55678,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,12.537128347714516,-412.27,342.47,0.6450091,2103.953,1213.8634,1508497.6,0.03777117,0.0014266612,0.16034141
elf,0,0.01,32,4,True,,211782,87168,40088,73358,56258,True,0.08691763877868652,0.02812790870666504,160.8727056980133,161.00728178024292,56723,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,12.80778852200977,-461.19,398.75,1.0512601,4038.1423,1213.457,1506216.2,0.052329876,0.0027384157,0.18583024
elf,0,0.01,32,8,True,,211782,87168,40964,73358,56258,True,0.08558392524719238,0.029999494552612305,148.16908502578735,148.5807032585144,57542,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,13.113334437697757,-461.19,437.25,3.4359705,7264.8535,1211.0724,1501409.4,0.07023693,0.004933226,0.2186574
elf,0,0.01,32,16,True,,211782,87168,41339,73358,56258,True,0.07690668106079102,0.027556657791137695,141.8265438079834,141.50720357894897,57680,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,13.25134204425692,-555.11,547.55,5.316003,10943.752,1209.1923,1497756.9,0.08624673,0.0074384976,0.23924695
elf,0,0.01,32,32,True,,211782,87168,41635,73358,56258,True,0.13547158241271973,0.030205965042114258,137.40535187721252,136.82359623908997,58188,14.405898289078884,704.6413,1754.882,1214.5084,34790.637,13.38321353890029,-555.11,668.43,6.785703,14506.547,1207.7227,1493679.0,0.09932754,0.00986596,0.25834376
